"INTERVAL_DATETIME","DUID","LASTCHANGED","MWH_READINGS_ANOMALY"
"7/6/2025 21:55","YAMBUKWF","7/6/2025 21:50",-0.1
"7/6/2025 21:55","YSWF1","7/6/2025 21:50",2.8
"7/6/2025 22:00","BARCSF1","7/6/2025 21:55",0
"7/6/2025 22:00","BUTLERSG","7/6/2025 21:55",7.499999
"7/6/2025 22:00","BWTR1","7/6/2025 21:55",-18.977119
"7/6/2025 22:00","CAPTL_WF","7/6/2025 21:55",0
"7/6/2025 22:00","CHALLHWF","7/6/2025 21:55",0
"7/6/2025 22:00","CLOVER","7/6/2025 21:55",0
"7/6/2025 22:00","CLUNY","7/6/2025 21:55",5.962463
"7/6/2025 22:00","CONDONG1","7/6/2025 21:55",24.18
"7/6/2025 22:00","CULLRGWF","7/6/2025 21:55",10.9
"7/6/2025 22:00","DIAPURWF1","7/6/2025 21:55",5.3
"7/6/2025 22:00","ERGT01","7/6/2025 21:55",0
"7/6/2025 22:00","GB01","7/6/2025 21:55",0
"7/6/2025 22:00","GRIFSF1","7/6/2025 21:55",0.001526
"7/6/2025 22:00","HUGSF1","7/6/2025 21:55",0
"7/6/2025 22:00","LRSF1","7/6/2025 21:55",0
"7/6/2025 22:00","MLSP1","7/6/2025 21:55",0.001
"7/6/2025 22:00","MLWF1","7/6/2025 21:55",0.525
"7/6/2025 22:00","PALOONA","7/6/2025 21:55",20.9
"7/6/2025 22:00","PORTWF","7/6/2025 21:55",-0.4
"7/6/2025 22:00","REPULSE","7/6/2025 21:55",11.460746
"7/6/2025 22:00","ROWALLAN","7/6/2025 21:55",-0.024645
"7/6/2025 22:00","ROYALLA1","7/6/2025 21:55",0
"7/6/2025 22:00","RPCG","7/6/2025 21:55",0
"7/6/2025 22:00","RUBICON","7/6/2025 21:55",0.09
"7/6/2025 22:00","SHOAL1","7/6/2025 21:55",41.73
"7/6/2025 22:00","WAUBRAWF","7/6/2025 21:55",6.246
"7/6/2025 22:00","WNSF1","7/6/2025 21:55",0
"7/6/2025 22:00","WOOLNTH1","7/6/2025 21:55",-0.81
"7/6/2025 22:00","YAMBUKWF","7/6/2025 21:55",-0.1
"7/6/2025 22:00","YSWF1","7/6/2025 21:55",1.9
"7/6/2025 22:05","BARCSF1","7/6/2025 22:00",0
"7/6/2025 22:05","BUTLERSG","7/6/2025 22:00",7.499999
"7/6/2025 22:05","BWTR1","7/6/2025 22:00",-18.977119
"7/6/2025 22:05","CAPTL_WF","7/6/2025 22:00",0
"7/6/2025 22:05","CHALLHWF","7/6/2025 22:00",0
"7/6/2025 22:05","CLOVER","7/6/2025 22:00",0
"7/6/2025 22:05","CLUNY","7/6/2025 22:00",5.962463
"7/6/2025 22:05","CONDONG1","7/6/2025 22:00",24.299999
"7/6/2025 22:05","CULLRGWF","7/6/2025 22:00",13.09
"7/6/2025 22:05","DIAPURWF1","7/6/2025 22:00",5.3
"7/6/2025 22:05","ERGT01","7/6/2025 22:00",0
"7/6/2025 22:05","GB01","7/6/2025 22:00",0
"7/6/2025 22:05","GRIFSF1","7/6/2025 22:00",0.001526
"7/6/2025 22:05","HUGSF1","7/6/2025 22:00",0
"7/6/2025 22:05","LRSF1","7/6/2025 22:00",0
"7/6/2025 22:05","MLSP1","7/6/2025 22:00",0.001
"7/6/2025 22:05","MLWF1","7/6/2025 22:00",0.795
"7/6/2025 22:05","PALOONA","7/6/2025 22:00",20.629999
"7/6/2025 22:05","PORTWF","7/6/2025 22:00",-0.5
"7/6/2025 22:05","REPULSE","7/6/2025 22:00",11.4168
"7/6/2025 22:05","ROWALLAN","7/6/2025 22:00",-0.006485
"7/6/2025 22:05","ROYALLA1","7/6/2025 22:00",0
"7/6/2025 22:05","RPCG","7/6/2025 22:00",0
"7/6/2025 22:05","RUBICON","7/6/2025 22:00",0.18
"7/6/2025 22:05","SHOAL1","7/6/2025 22:00",41.599998
"7/6/2025 22:05","WAUBRAWF","7/6/2025 22:00",7.848
"7/6/2025 22:05","WNSF1","7/6/2025 22:00",0
"7/6/2025 22:05","WOOLNTH1","7/6/2025 22:00",-0.79
"7/6/2025 22:05","YAMBUKWF","7/6/2025 22:00",-0.2
"7/6/2025 22:05","YSWF1","7/6/2025 22:00",1.8
"7/6/2025 22:10","BARCSF1","7/6/2025 22:05",0
"7/6/2025 22:10","BUTLERSG","7/6/2025 22:05",7.499999
"7/6/2025 22:10","BWTR1","7/6/2025 22:05",-18.977119
"7/6/2025 22:10","CAPTL_WF","7/6/2025 22:05",0
"7/6/2025 22:10","CHALLHWF","7/6/2025 22:05",0
"7/6/2025 22:10","CLOVER","7/6/2025 22:05",0
"7/6/2025 22:10","CLUNY","7/6/2025 22:05",6.010071
"7/6/2025 22:10","CONDONG1","7/6/2025 22:05",24.370001
"7/6/2025 22:10","CULLRGWF","7/6/2025 22:05",14.9
"7/6/2025 22:10","DIAPURWF1","7/6/2025 22:05",5.3
"7/6/2025 22:10","ERGT01","7/6/2025 22:05",0
"7/6/2025 22:10","GB01","7/6/2025 22:05",0
"7/6/2025 22:10","GRIFSF1","7/6/2025 22:05",0.001526
"7/6/2025 22:10","HUGSF1","7/6/2025 22:05",0
"7/6/2025 22:10","LRSF1","7/6/2025 22:05",0
"7/6/2025 22:10","MLSP1","7/6/2025 22:05",0.001
"7/6/2025 22:10","MLWF1","7/6/2025 22:05",0.645
"7/6/2025 22:10","PALOONA","7/6/2025 22:05",20.689999
"7/6/2025 22:10","PORTWF","7/6/2025 22:05",-0.4
"7/6/2025 22:10","REPULSE","7/6/2025 22:05",11.422904
"7/6/2025 22:10","ROWALLAN","7/6/2025 22:05",-0.006485
"7/6/2025 22:10","ROYALLA1","7/6/2025 22:05",0
"7/6/2025 22:10","RPCG","7/6/2025 22:05",0
"7/6/2025 22:10","RUBICON","7/6/2025 22:05",0.18
"7/6/2025 22:10","SHOAL1","7/6/2025 22:05",41.709999
"7/6/2025 22:10","WAUBRAWF","7/6/2025 22:05",8.891
"7/6/2025 22:10","WNSF1","7/6/2025 22:05",0
"7/6/2025 22:10","WOOLNTH1","7/6/2025 22:05",-0.79
"7/6/2025 22:10","YAMBUKWF","7/6/2025 22:05",-0.1
"7/6/2025 22:10","YSWF1","7/6/2025 22:05",2.3
"7/6/2025 22:15","BARCSF1","7/6/2025 22:10",0
"7/6/2025 22:15","BUTLERSG","7/6/2025 22:10",7.499999
"7/6/2025 22:15","BWTR1","7/6/2025 22:10",-18.977119
"7/6/2025 22:15","CAPTL_WF","7/6/2025 22:10",0
"7/6/2025 22:15","CHALLHWF","7/6/2025 22:10",0
"7/6/2025 22:15","CLOVER","7/6/2025 22:10",0
"7/6/2025 22:15","CLUNY","7/6/2025 22:10",5.967041
"7/6/2025 22:15","CONDONG1","7/6/2025 22:10",24.41
"7/6/2025 22:15","CULLRGWF","7/6/2025 22:10",13.67
"7/6/2025 22:15","DIAPURWF1","7/6/2025 22:10",5.3
"7/6/2025 22:15","ERGT01","7/6/2025 22:10",0
"7/6/2025 22:15","GB01","7/6/2025 22:10",0
"7/6/2025 22:15","GRIFSF1","7/6/2025 22:10",0.001526
"7/6/2025 22:15","HUGSF1","7/6/2025 22:10",0
"7/6/2025 22:15","LRSF1","7/6/2025 22:10",0
"7/6/2025 22:15","MLSP1","7/6/2025 22:10",0.001
"7/6/2025 22:15","MLWF1","7/6/2025 22:10",0.315
"7/6/2025 22:15","PALOONA","7/6/2025 22:10",20.629999
"7/6/2025 22:15","PORTWF","7/6/2025 22:10",-0.5
"7/6/2025 22:15","REPULSE","7/6/2025 22:10",11.321584
"7/6/2025 22:15","ROWALLAN","7/6/2025 22:10",-0.006485
"7/6/2025 22:15","ROYALLA1","7/6/2025 22:10",0
"7/6/2025 22:15","RPCG","7/6/2025 22:10",0
"7/6/2025 22:15","RUBICON","7/6/2025 22:10",0.09
"7/6/2025 22:15","SHOAL1","7/6/2025 22:10",40.950001
"7/6/2025 22:15","WAUBRAWF","7/6/2025 22:10",8.884
"7/6/2025 22:15","WNSF1","7/6/2025 22:10",0
"7/6/2025 22:15","WOOLNTH1","7/6/2025 22:10",-0.78
"7/6/2025 22:15","YAMBUKWF","7/6/2025 22:10",-0.1
"7/6/2025 22:15","YSWF1","7/6/2025 22:10",2.1
"7/6/2025 22:20","BARCSF1","7/6/2025 22:15",0
"7/6/2025 22:20","BUTLERSG","7/6/2025 22:15",7.499999
"7/6/2025 22:20","BWTR1","7/6/2025 22:15",-18.977119
"7/6/2025 22:20","CAPTL_WF","7/6/2025 22:15",0
"7/6/2025 22:20","CHALLHWF","7/6/2025 22:15",0
"7/6/2025 22:20","CLOVER","7/6/2025 22:15",0
"7/6/2025 22:20","CLUNY","7/6/2025 22:15",5.953307
"7/6/2025 22:20","CONDONG1","7/6/2025 22:15",24.32
"7/6/2025 22:20","CULLRGWF","7/6/2025 22:15",13.59
"7/6/2025 22:20","DIAPURWF1","7/6/2025 22:15",5.3
"7/6/2025 22:20","ERGT01","7/6/2025 22:15",0
"7/6/2025 22:20","GB01","7/6/2025 22:15",0
"7/6/2025 22:20","GRIFSF1","7/6/2025 22:15",0.001526
"7/6/2025 22:20","HUGSF1","7/6/2025 22:15",0
"7/6/2025 22:20","LRSF1","7/6/2025 22:15",0
"7/6/2025 22:20","MLSP1","7/6/2025 22:15",0.001
"7/6/2025 22:20","MLWF1","7/6/2025 22:15",0.105
"7/6/2025 22:20","PALOONA","7/6/2025 22:15",20.799999
"7/6/2025 22:20","PORTWF","7/6/2025 22:15",0
"7/6/2025 22:20","REPULSE","7/6/2025 22:15",11.460746
"7/6/2025 22:20","ROWALLAN","7/6/2025 22:15",-0.006485
"7/6/2025 22:20","ROYALLA1","7/6/2025 22:15",0
"7/6/2025 22:20","RPCG","7/6/2025 22:15",0
"7/6/2025 22:20","RUBICON","7/6/2025 22:15",0.09
"7/6/2025 22:20","SHOAL1","7/6/2025 22:15",41.220001
"7/6/2025 22:20","WAUBRAWF","7/6/2025 22:15",9.413
"7/6/2025 22:20","WNSF1","7/6/2025 22:15",0
"7/6/2025 22:20","WOOLNTH1","7/6/2025 22:15",-0.77
"7/6/2025 22:20","YAMBUKWF","7/6/2025 22:15",-0.1
"7/6/2025 22:20","YSWF1","7/6/2025 22:15",1.7
"7/6/2025 22:25","BARCSF1","7/6/2025 22:20",0
"7/6/2025 22:25","BUTLERSG","7/6/2025 22:20",7.499999
"7/6/2025 22:25","BWTR1","7/6/2025 22:20",-17.891081
"7/6/2025 22:25","CAPTL_WF","7/6/2025 22:20",0
"7/6/2025 22:25","CHALLHWF","7/6/2025 22:20",0
"7/6/2025 22:25","CLOVER","7/6/2025 22:20",0
"7/6/2025 22:25","CLUNY","7/6/2025 22:20",5.938659
"7/6/2025 22:25","CONDONG1","7/6/2025 22:20",24.360001
"7/6/2025 22:25","CULLRGWF","7/6/2025 22:20",12.64
"7/6/2025 22:25","DIAPURWF1","7/6/2025 22:20",5.3
"7/6/2025 22:25","ERGT01","7/6/2025 22:20",0
"7/6/2025 22:25","GB01","7/6/2025 22:20",0
"7/6/2025 22:25","GRIFSF1","7/6/2025 22:20",0.001526
"7/6/2025 22:25","HUGSF1","7/6/2025 22:20",0
"7/6/2025 22:25","KEPBG1","7/6/2025 22:20",0
"7/6/2025 22:25","LRSF1","7/6/2025 22:20",0
"7/6/2025 22:25","MLSP1","7/6/2025 22:20",0.001
"7/6/2025 22:25","MLWF1","7/6/2025 22:20",0.315
"7/6/2025 22:25","PALOONA","7/6/2025 22:20",20.709999
"7/6/2025 22:25","PORTWF","7/6/2025 22:20",0.3
"7/6/2025 22:25","REPULSE","7/6/2025 22:20",11.359426
"7/6/2025 22:25","ROWALLAN","7/6/2025 22:20",-0.006485
"7/6/2025 22:25","ROYALLA1","7/6/2025 22:20",0
"7/6/2025 22:25","RPCG","7/6/2025 22:20",0
"7/6/2025 22:25","RUBICON","7/6/2025 22:20",0.09
"7/6/2025 22:25","SHOAL1","7/6/2025 22:20",41.489998
"7/6/2025 22:25","TULLYSM1","7/6/2025 22:20",9.9
"7/6/2025 22:25","WAUBRAWF","7/6/2025 22:20",10.182
"7/6/2025 22:25","WNSF1","7/6/2025 22:20",0
"7/6/2025 22:25","WOOLNTH1","7/6/2025 22:20",-0.83
"7/6/2025 22:25","YAMBUKWF","7/6/2025 22:20",-0.1
"7/6/2025 22:25","YSWF1","7/6/2025 22:20",1.5
"7/6/2025 22:30","BARCSF1","7/6/2025 22:25",0
"7/6/2025 22:30","BUTLERSG","7/6/2025 22:25",7.499999
"7/6/2025 22:30","BWTR1","7/6/2025 22:25",-17.891081
"7/6/2025 22:30","CAPTL_WF","7/6/2025 22:25",0
"7/6/2025 22:30","CHALLHWF","7/6/2025 22:25",0
"7/6/2025 22:30","CLOVER","7/6/2025 22:25",0
"7/6/2025 22:30","CLUNY","7/6/2025 22:25",5.981689
"7/6/2025 22:30","CONDONG1","7/6/2025 22:25",24.42
"7/6/2025 22:30","CULLRGWF","7/6/2025 22:25",11.13
"7/6/2025 22:30","DIAPURWF1","7/6/2025 22:25",5.3
"7/6/2025 22:30","ERGT01","7/6/2025 22:25",0
"7/6/2025 22:30","GB01","7/6/2025 22:25",0
"7/6/2025 22:30","GERMCRK","7/6/2025 22:25",16.146
"7/6/2025 22:30","GRIFSF1","7/6/2025 22:25",0.001526
"7/6/2025 22:30","HUGSF1","7/6/2025 22:25",-0.2
"7/6/2025 22:30","KEPBG1","7/6/2025 22:25",0
"7/6/2025 22:30","LRSF1","7/6/2025 22:25",0
"7/6/2025 22:30","MBAHNTH","7/6/2025 22:25",21.6
"7/6/2025 22:30","MLSP1","7/6/2025 22:25",0.001
"7/6/2025 22:30","MLWF1","7/6/2025 22:25",0.21
"7/6/2025 22:30","PALOONA","7/6/2025 22:25",20.73
"7/6/2025 22:30","PIONEER","7/6/2025 22:25",34.400002
"7/6/2025 22:30","PORTWF","7/6/2025 22:25",0
"7/6/2025 22:30","REPULSE","7/6/2025 22:25",11.4168
"7/6/2025 22:30","ROWALLAN","7/6/2025 22:25",-0.006485
"7/6/2025 22:30","ROYALLA1","7/6/2025 22:25",0
"7/6/2025 22:30","RPCG","7/6/2025 22:25",7
"7/6/2025 22:30","RUBICON","7/6/2025 22:25",0.09
"7/6/2025 22:30","SHOAL1","7/6/2025 22:25",41.5
"7/6/2025 22:30","TULLYSM1","7/6/2025 22:25",10
"7/6/2025 22:30","WAUBRAWF","7/6/2025 22:25",9.913
"7/6/2025 22:30","WNSF1","7/6/2025 22:25",0
"7/6/2025 22:30","WOOLNTH1","7/6/2025 22:25",-0.92
"7/6/2025 22:30","YAMBUKWF","7/6/2025 22:25",-0.1
"7/6/2025 22:30","YSWF1","7/6/2025 22:25",1.7
"7/6/2025 22:35","BARCSF1","7/6/2025 22:30",0
"7/6/2025 22:35","BUTLERSG","7/6/2025 22:30",37.499995
"7/6/2025 22:35","BWTR1","7/6/2025 22:30",-18.51984
"7/6/2025 22:35","CAPTL_WF","7/6/2025 22:30",8.650522
"7/6/2025 22:35","CHALLHWF","7/6/2025 22:30",0
"7/6/2025 22:35","CLOVER","7/6/2025 22:30",0
"7/6/2025 22:35","CLUNY","7/6/2025 22:30",5.962463
"7/6/2025 22:35","CONDONG1","7/6/2025 22:30",24.139999
"7/6/2025 22:35","CULLRGWF","7/6/2025 22:30",10.67
"7/6/2025 22:35","DIAPURWF1","7/6/2025 22:30",5.3
"7/6/2025 22:35","ERGT01","7/6/2025 22:30",0
"7/6/2025 22:35","GB01","7/6/2025 22:30",0
"7/6/2025 22:35","GERMCRK","7/6/2025 22:30",15.964
"7/6/2025 22:35","GRIFSF1","7/6/2025 22:30",0.001526
"7/6/2025 22:35","HUGSF1","7/6/2025 22:30",-0.2
"7/6/2025 22:35","KEPBG1","7/6/2025 22:30",0
"7/6/2025 22:35","LRSF1","7/6/2025 22:30",0
"7/6/2025 22:35","MBAHNTH","7/6/2025 22:30",21.9
"7/6/2025 22:35","MLSP1","7/6/2025 22:30",0.001
"7/6/2025 22:35","MLWF1","7/6/2025 22:30",0.105
"7/6/2025 22:35","PALOONA","7/6/2025 22:30",20.76
"7/6/2025 22:35","PIONEER","7/6/2025 22:30",33.599998
"7/6/2025 22:35","PORTWF","7/6/2025 22:30",0
"7/6/2025 22:35","REPULSE","7/6/2025 22:30",11.327687
"7/6/2025 22:35","ROWALLAN","7/6/2025 22:30",-0.005447
"7/6/2025 22:35","ROYALLA1","7/6/2025 22:30",0
"7/6/2025 22:35","RPCG","7/6/2025 22:30",10.5
"7/6/2025 22:35","RUBICON","7/6/2025 22:30",0.18
"7/6/2025 22:35","SHOAL1","7/6/2025 22:30",41.91
"7/6/2025 22:35","TULLYSM1","7/6/2025 22:30",50
"7/6/2025 22:35","WAUBRAWF","7/6/2025 22:30",8.653
"7/6/2025 22:35","WNSF1","7/6/2025 22:30",0
"7/6/2025 22:35","WOOLNTH1","7/6/2025 22:30",-0.81
"7/6/2025 22:35","YAMBUKWF","7/6/2025 22:30",-0.2
"7/6/2025 22:35","YSWF1","7/6/2025 22:30",1.8
"7/6/2025 22:40","BARCSF1","7/6/2025 22:35",0
"7/6/2025 22:40","BUTLERSG","7/6/2025 22:35",7.499999
"7/6/2025 22:40","BWTR1","7/6/2025 22:35",-18.51984
"7/6/2025 22:40","CAPTL_WF","7/6/2025 22:35",0
"7/6/2025 22:40","CHALLHWF","7/6/2025 22:35",0
"7/6/2025 22:40","CLOVER","7/6/2025 22:35",0
"7/6/2025 22:40","CLUNY","7/6/2025 22:35",6.33875
"7/6/2025 22:40","CONDONG1","7/6/2025 22:35",24.26
"7/6/2025 22:40","CULLRGWF","7/6/2025 22:35",11.3
"7/6/2025 22:40","DIAPURWF1","7/6/2025 22:35",5.3
"7/6/2025 22:40","ERGT01","7/6/2025 22:35",0
"7/6/2025 22:40","GB01","7/6/2025 22:35",0
"7/6/2025 22:40","GERMCRK","7/6/2025 22:35",14.367
"7/6/2025 22:40","GRIFSF1","7/6/2025 22:35",0.001526
"7/6/2025 22:40","HUGSF1","7/6/2025 22:35",-0.2
"7/6/2025 22:40","KEPBG1","7/6/2025 22:35",0
"7/6/2025 22:40","LRSF1","7/6/2025 22:35",0
"7/6/2025 22:40","MBAHNTH","7/6/2025 22:35",118
"7/6/2025 22:40","MLSP1","7/6/2025 22:35",0.001
"7/6/2025 22:40","MLWF1","7/6/2025 22:35",0.21
"7/6/2025 22:40","PALOONA","7/6/2025 22:35",1.18
"7/6/2025 22:40","PIONEER","7/6/2025 22:35",34.599998
"7/6/2025 22:40","PORTWF","7/6/2025 22:35",0
"7/6/2025 22:40","REPULSE","7/6/2025 22:35",11.448539
"7/6/2025 22:40","ROWALLAN","7/6/2025 22:35",-0.009079
"7/6/2025 22:40","ROYALLA1","7/6/2025 22:35",0
"7/6/2025 22:40","RPCG","7/6/2025 22:35",10.5
"7/6/2025 22:40","RUBICON","7/6/2025 22:35",0.18
"7/6/2025 22:40","SHOAL1","7/6/2025 22:35",42.139999
"7/6/2025 22:40","TULLYSM1","7/6/2025 22:35",10
"7/6/2025 22:40","WAUBRAWF","7/6/2025 22:35",7.847
"7/6/2025 22:40","WNSF1","7/6/2025 22:35",0
"7/6/2025 22:40","WOOLNTH1","7/6/2025 22:35",-0.64
"7/6/2025 22:40","YAMBUKWF","7/6/2025 22:35",-0.2
"7/6/2025 22:40","YSWF1","7/6/2025 22:35",1.7
"7/6/2025 22:45","BARCSF1","7/6/2025 22:40",0
"7/6/2025 22:45","BUTLERSG","7/6/2025 22:40",7.499999
"7/6/2025 22:45","BWTR1","7/6/2025 22:40",-18.51984
"7/6/2025 22:45","CAPTL_WF","7/6/2025 22:40",0
"7/6/2025 22:45","CHALLHWF","7/6/2025 22:40",0
"7/6/2025 22:45","CLOVER","7/6/2025 22:40",0
"7/6/2025 22:45","CLUNY","7/6/2025 22:40",6.438544
"7/6/2025 22:45","CONDONG1","7/6/2025 22:40",24.299999
"7/6/2025 22:45","CULLRGWF","7/6/2025 22:40",12.42
"7/6/2025 22:45","DIAPURWF1","7/6/2025 22:40",5.3
"7/6/2025 22:45","ERGT01","7/6/2025 22:40",0
"7/6/2025 22:45","GB01","7/6/2025 22:40",0
"7/6/2025 22:45","GRIFSF1","7/6/2025 22:40",0.001526
"7/6/2025 22:45","HUGSF1","7/6/2025 22:40",-0.2
"7/6/2025 22:45","KEPBG1","7/6/2025 22:40",0
"7/6/2025 22:45","LRSF1","7/6/2025 22:40",0
"7/6/2025 22:45","MBAHNTH","7/6/2025 22:40",21.5
"7/6/2025 22:45","MLSP1","7/6/2025 22:40",0.001
"7/6/2025 22:45","MLWF1","7/6/2025 22:40",0.21
"7/6/2025 22:45","PALOONA","7/6/2025 22:40",0
"7/6/2025 22:45","PIONEER","7/6/2025 22:40",41.700001
"7/6/2025 22:45","PORTWF","7/6/2025 22:40",-0.2
"7/6/2025 22:45","REPULSE","7/6/2025 22:40",56.668955
"7/6/2025 22:45","ROWALLAN","7/6/2025 22:40",-0.006485
"7/6/2025 22:45","ROYALLA1","7/6/2025 22:40",0
"7/6/2025 22:45","RPCG","7/6/2025 22:40",10.5
"7/6/2025 22:45","RUBICON","7/6/2025 22:40",0.18
"7/6/2025 22:45","SHOAL1","7/6/2025 22:40",41.370003
"7/6/2025 22:45","TULLYSM1","7/6/2025 22:40",10
"7/6/2025 22:45","WAUBRAWF","7/6/2025 22:40",7.469
"7/6/2025 22:45","WNSF1","7/6/2025 22:40",0
"7/6/2025 22:45","WOOLNTH1","7/6/2025 22:40",-0.17
"7/6/2025 22:45","YAMBUKWF","7/6/2025 22:40",-0.1
"7/6/2025 22:45","YSWF1","7/6/2025 22:40",2.3
"7/6/2025 22:50","BARCSF1","7/6/2025 22:45",0
"7/6/2025 22:50","BUTLERSG","7/6/2025 22:45",7.499999
"7/6/2025 22:50","BWTR1","7/6/2025 22:45",-18.51984
"7/6/2025 22:50","CAPTL_WF","7/6/2025 22:45",0
"7/6/2025 22:50","CHALLHWF","7/6/2025 22:45",0
"7/6/2025 22:50","CLOVER","7/6/2025 22:45",0
"7/6/2025 22:50","CLUNY","7/6/2025 22:45",6.481575
"7/6/2025 22:50","CONDONG1","7/6/2025 22:45",24.379999
"7/6/2025 22:50","CULLRGWF","7/6/2025 22:45",11.93
"7/6/2025 22:50","DIAPURWF1","7/6/2025 22:45",5.3
"7/6/2025 22:50","ERGT01","7/6/2025 22:45",0
"7/6/2025 22:50","GB01","7/6/2025 22:45",0
"7/6/2025 22:50","GRIFSF1","7/6/2025 22:45",0.001526
"7/6/2025 22:50","HUGSF1","7/6/2025 22:45",-0.2
"7/6/2025 22:50","KEPBG1","7/6/2025 22:45",0
"7/6/2025 22:50","LRSF1","7/6/2025 22:45",0
"7/6/2025 22:50","MBAHNTH","7/6/2025 22:45",21.799999
"7/6/2025 22:50","MLSP1","7/6/2025 22:45",0.001
"7/6/2025 22:50","MLWF1","7/6/2025 22:45",0.21
"7/6/2025 22:50","PALOONA","7/6/2025 22:45",0
"7/6/2025 22:50","PIONEER","7/6/2025 22:45",41.5
"7/6/2025 22:50","PORTWF","7/6/2025 22:45",0
"7/6/2025 22:50","REPULSE","7/6/2025 22:45",11.385061
"7/6/2025 22:50","ROWALLAN","7/6/2025 22:45",-0.005966
"7/6/2025 22:50","ROYALLA1","7/6/2025 22:45",0
"7/6/2025 22:50","RPCG","7/6/2025 22:45",12
"7/6/2025 22:50","RUBICON","7/6/2025 22:45",0.18
"7/6/2025 22:50","SHOAL1","7/6/2025 22:45",41.84
"7/6/2025 22:50","TULLYSM1","7/6/2025 22:45",10.1
"7/6/2025 22:50","WAUBRAWF","7/6/2025 22:45",7.39
"7/6/2025 22:50","WNSF1","7/6/2025 22:45",0
"7/6/2025 22:50","WOOLNTH1","7/6/2025 22:45",-0.21
"7/6/2025 22:50","YAMBUKWF","7/6/2025 22:45",-0.1
"7/6/2025 22:50","YSWF1","7/6/2025 22:45",2.9
"7/6/2025 22:55","BARCSF1","7/6/2025 22:50",0
"7/6/2025 22:55","BUTLERSG","7/6/2025 22:50",7.499999
"7/6/2025 22:55","BWTR1","7/6/2025 22:50",-20.5776
"7/6/2025 22:55","CAPTL_WF","7/6/2025 22:50",0
"7/6/2025 22:55","CHALLHWF","7/6/2025 22:50",0
"7/6/2025 22:55","CLOVER","7/6/2025 22:50",0
"7/6/2025 22:55","CLUNY","7/6/2025 22:50",6.466926
"7/6/2025 22:55","CONDONG1","7/6/2025 22:50",24.719999
"7/6/2025 22:55","CULLRGWF","7/6/2025 22:50",12.83
"7/6/2025 22:55","DIAPURWF1","7/6/2025 22:50",26.5
"7/6/2025 22:55","ERGT01","7/6/2025 22:50",0
"7/6/2025 22:55","GB01","7/6/2025 22:50",0
"7/6/2025 22:55","GERMCRK","7/6/2025 22:50",16.013
"7/6/2025 22:55","GRIFSF1","7/6/2025 22:50",0.001526
"7/6/2025 22:55","HUGSF1","7/6/2025 22:50",-0.2
"7/6/2025 22:55","KEPBG1","7/6/2025 22:50",0
"7/6/2025 22:55","LRSF1","7/6/2025 22:50",0
"7/6/2025 22:55","MBAHNTH","7/6/2025 22:50",23.1
"7/6/2025 22:55","MLSP1","7/6/2025 22:50",0.001
"7/6/2025 22:55","MLWF1","7/6/2025 22:50",0.015
"7/6/2025 22:55","PALOONA","7/6/2025 22:50",0
"7/6/2025 22:55","PIONEER","7/6/2025 22:50",43.200001
"7/6/2025 22:55","PORTWF","7/6/2025 22:50",0
"7/6/2025 22:55","REPULSE","7/6/2025 22:50",11.404593
"7/6/2025 22:55","ROWALLAN","7/6/2025 22:50",-0.005966
"7/6/2025 22:55","ROYALLA1","7/6/2025 22:50",0
"7/6/2025 22:55","RPCG","7/6/2025 22:50",12
"7/6/2025 22:55","RUBICON","7/6/2025 22:50",0.18
"7/6/2025 22:55","SHOAL1","7/6/2025 22:50",41.879997
"7/6/2025 22:55","TULLYSM1","7/6/2025 22:50",10.1
"7/6/2025 22:55","WAUBRAWF","7/6/2025 22:50",7.588
"7/6/2025 22:55","WNSF1","7/6/2025 22:50",0
"7/6/2025 22:55","WOOLNTH1","7/6/2025 22:50",-0.44
"7/6/2025 22:55","YAMBUKWF","7/6/2025 22:50",-0.1
"7/6/2025 22:55","YSWF1","7/6/2025 22:50",3.4
"7/6/2025 23:00","BARCSF1","7/6/2025 22:55",0
"7/6/2025 23:00","BUTLERSG","7/6/2025 22:55",7.499999
"7/6/2025 23:00","BWTR1","7/6/2025 22:55",-18.462681
"7/6/2025 23:00","CAPTL_WF","7/6/2025 22:55",0
"7/6/2025 23:00","CHALLHWF","7/6/2025 22:55",0
"7/6/2025 23:00","CLOVER","7/6/2025 22:55",0
"7/6/2025 23:00","CLUNY","7/6/2025 22:55",6.453193
"7/6/2025 23:00","CONDONG1","7/6/2025 22:55",24.43
"7/6/2025 23:00","CULLRGWF","7/6/2025 22:55",11.06
"7/6/2025 23:00","DIAPURWF1","7/6/2025 22:55",5.3
"7/6/2025 23:00","ERGT01","7/6/2025 22:55",0
"7/6/2025 23:00","GB01","7/6/2025 22:55",0
"7/6/2025 23:00","GERMCRK","7/6/2025 22:55",15.658
"7/6/2025 23:00","GRIFSF1","7/6/2025 22:55",0.001526
"7/6/2025 23:00","HUGSF1","7/6/2025 22:55",-0.2
"7/6/2025 23:00","KEPBG1","7/6/2025 22:55",0
"7/6/2025 23:00","LRSF1","7/6/2025 22:55",0
"7/6/2025 23:00","MBAHNTH","7/6/2025 22:55",22.799999
"7/6/2025 23:00","MLSP1","7/6/2025 22:55",0.001
"7/6/2025 23:00","MLWF1","7/6/2025 22:55",0.015
"7/6/2025 23:00","PALOONA","7/6/2025 22:55",0
"7/6/2025 23:00","PIONEER","7/6/2025 22:55",40.5
"7/6/2025 23:00","PORTWF","7/6/2025 22:55",0
